identifier,formula,atoms,num_atoms,Formula_original,Temperature (K),TC,DOI,formation_energy_per_atom,cif_path
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,298,6.5,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,373,6,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,473,5.39,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,573,5.2,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,673,4.79,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,773,4.09,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,873,3.6,10.1039/c7cp04931e,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,323,0.61,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,514,0.71,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,418,0.59,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,612,0.5,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,660,0.47,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,710,0.47,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-27916,AgBiSe2,"MSONAtoms(symbols='Ag3Bi3Se6', pbc=True, cell=[[4.17172187, 0.0, 0.0], [-2.08586093, 3.61281642, 0.0], [0.0, -0.0, 19.75476391]])",4,Ag25Bi25Se50,757,0.49,10.1039/c7dt04821a,-0.496019999,downloaded_cif_TE\mp-27916_AgBiSe2.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,323,5.7,10.1039/c9ee00317g,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,423,4.72,10.1039/c9ee00317g,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,523,3.71,10.1039/c9ee00317g,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,623,2.75,10.1039/c9ee00317g,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-938,GeTe,"MSONAtoms(symbols='GeTe', pbc=True, cell=[[3.7166743, 0.04140098, 2.35988507], [1.31776065, 3.47546919, 2.35988506], [0.05926534, 0.04140096, 4.40218144]])",2,Ge50Te50,673,2.31,10.1039/c9ee00317g,-0.035467995,downloaded_cif_TE\mp-938_GeTe.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,300,3.28,10.1126/science.aax5123,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,423,2.16,10.1126/science.aax5123,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,573,1.47,10.1126/science.aax5123,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,723,1.03,10.1126/science.aax5123,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,873,0.73,10.1126/science.aax5123,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-1223373,La2FeCoO6,"MSONAtoms(symbols='La4Fe2Co2O12', pbc=True, cell=[[5.500676, 0.0, 0.0], [0.0, 5.565949, 0.0], [0.0, 5.454775, 7.979862]], initial_magmoms=...)",10,La20Co10Fe10O60,300,0.22,dx.doi.org/10.1021/jp3021408,-2.69981866,downloaded_cif_TE\mp-1223373_La2FeCoO6.cif
mp-1223109,La4Fe(CoO4)3,"MSONAtoms(symbols='La4FeCo3O12', pbc=True, cell=[[5.469417, 0.0, 0.0], [-0.01836, 5.544911, 0.0], [-0.197964, -0.062197, 7.881007]], initial_magmoms=...)",20,La20Co15Fe5O60,300,0.31,dx.doi.org/10.1021/jp3021408,-2.648253855,downloaded_cif_TE\mp-1223109_La4Fe(CoO4)3.cif
mp-1288145,LaCoO3,"MSONAtoms(symbols='La2Co2O6', pbc=True, cell=[[4.796289, 0.001237, 2.640827], [1.568322, 4.526314, 2.637378], [0.006039, -0.00397, 5.441022]], initial_magmoms=...)",5,La20Co20O60,300,0.43,dx.doi.org/10.1021/jp3021408,-2.599926138,downloaded_cif_TE\mp-1288145_LaCoO3.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,323,0.81,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,373,0.72,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,423,0.66,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,473,0.61,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,523,0.57,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,573,0.54,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,623,0.52,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,673,0.49,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,723,0.48,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-23116,CuBiSeO,"MSONAtoms(symbols='Cu2Bi2Se2O2', pbc=True, cell=[3.949713, 3.949713, 9.067505], initial_magmoms=...)",4,Bi25Cu25Se25O25,873,0.44,http://dx.doi.org/10.1016/j.jeurceramsoc.2014.09.015,-0.832861201,downloaded_cif_TE\mp-23116_CuBiSeO.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,373,0.9,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,473,0.96,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,498,0.94,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,398,0.84,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,458,0.87,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,423,0.76,http://dx.doi.org/10.1016/j.pnsc.2013.06.007,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-22856,Bi2S3,"MSONAtoms(symbols='Bi8S12', pbc=True, cell=[[3.99779374, -7.3e-07, 8e-08], [-3.02e-06, 11.16061766, -0.00035669], [2e-07, -0.00036736, 11.59359074]])",5,Bi40S60,323,0.71,https://doi.org/10.1007/s11467-018-0845-4,-0.414615469,downloaded_cif_TE\mp-22856_Bi2S3.cif
mp-22856,Bi2S3,"MSONAtoms(symbols='Bi8S12', pbc=True, cell=[[3.99779374, -7.3e-07, 8e-08], [-3.02e-06, 11.16061766, -0.00035669], [2e-07, -0.00036736, 11.59359074]])",5,Bi40S60,423,0.58,https://doi.org/10.1007/s11467-018-0845-4,-0.414615469,downloaded_cif_TE\mp-22856_Bi2S3.cif
mp-22856,Bi2S3,"MSONAtoms(symbols='Bi8S12', pbc=True, cell=[[3.99779374, -7.3e-07, 8e-08], [-3.02e-06, 11.16061766, -0.00035669], [2e-07, -0.00036736, 11.59359074]])",5,Bi40S60,523,0.51,https://doi.org/10.1007/s11467-018-0845-4,-0.414615469,downloaded_cif_TE\mp-22856_Bi2S3.cif
mp-22856,Bi2S3,"MSONAtoms(symbols='Bi8S12', pbc=True, cell=[[3.99779374, -7.3e-07, 8e-08], [-3.02e-06, 11.16061766, -0.00035669], [2e-07, -0.00036736, 11.59359074]])",5,Bi40S60,623,0.47,https://doi.org/10.1007/s11467-018-0845-4,-0.414615469,downloaded_cif_TE\mp-22856_Bi2S3.cif
mp-22856,Bi2S3,"MSONAtoms(symbols='Bi8S12', pbc=True, cell=[[3.99779374, -7.3e-07, 8e-08], [-3.02e-06, 11.16061766, -0.00035669], [2e-07, -0.00036736, 11.59359074]])",5,Bi40S60,723,0.44,https://doi.org/10.1007/s11467-018-0845-4,-0.414615469,downloaded_cif_TE\mp-22856_Bi2S3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,321,4.69,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,538,3.67,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,432,4.03,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,640,3.46,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,740,3.35,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,840,3.14,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-4019,CaTiO3,"MSONAtoms(symbols='Ca4Ti4O12', pbc=True, cell=[5.37204886, 5.46279649, 7.63635962])",5,Ca20Ti20O60,1016,2.75,https://doi.org/10.1016/j.cej.2021.131121,-3.556087157,downloaded_cif_TE\mp-4019_CaTiO3.cif
mp-686651,Ca9LaTi10O30,"MSONAtoms(symbols='Ca18La2O60Ti20', pbc=True, cell=[[7.748273, 0.0, 0.0], [-3.810952, -8.625793, 0.0], [-0.241932, 0.084093, -17.309037]], initial_magmoms=...)",50,La2Ca18Ti20O60,538,3.5,https://doi.org/10.1016/j.cej.2021.131121,-3.576365814,downloaded_cif_TE\mp-686651_Ca9LaTi10O30.cif
mp-686651,Ca9LaTi10O30,"MSONAtoms(symbols='Ca18La2O60Ti20', pbc=True, cell=[[7.748273, 0.0, 0.0], [-3.810952, -8.625793, 0.0], [-0.241932, 0.084093, -17.309037]], initial_magmoms=...)",50,La2Ca18Ti20O60,640,3.24,https://doi.org/10.1016/j.cej.2021.131121,-3.576365814,downloaded_cif_TE\mp-686651_Ca9LaTi10O30.cif
mp-686651,Ca9LaTi10O30,"MSONAtoms(symbols='Ca18La2O60Ti20', pbc=True, cell=[[7.748273, 0.0, 0.0], [-3.810952, -8.625793, 0.0], [-0.241932, 0.084093, -17.309037]], initial_magmoms=...)",50,La2Ca18Ti20O60,740,3.03,https://doi.org/10.1016/j.cej.2021.131121,-3.576365814,downloaded_cif_TE\mp-686651_Ca9LaTi10O30.cif
mp-686651,Ca9LaTi10O30,"MSONAtoms(symbols='Ca18La2O60Ti20', pbc=True, cell=[[7.748273, 0.0, 0.0], [-3.810952, -8.625793, 0.0], [-0.241932, 0.084093, -17.309037]], initial_magmoms=...)",50,La2Ca18Ti20O60,840,2.94,https://doi.org/10.1016/j.cej.2021.131121,-3.576365814,downloaded_cif_TE\mp-686651_Ca9LaTi10O30.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,323,0.88,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,373,0.77,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,423,0.69,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,523,0.6,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,573,0.62,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,473,0.67,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,623,0.59,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,673,0.51,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,723,0.58,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-691,SnSe,"MSONAtoms(symbols='Sn4Se4', pbc=True, cell=[4.70090745, 4.12625095, 11.6644585])",2,Sn50Se50,773,0.56,https://doi.org/10.1016/j.jallcom.2016.01.190,-0.453546308,downloaded_cif_TE\mp-691_SnSe.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,300,1.41,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,400,1.09,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,500,0.88,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,600,0.79,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,700,0.75,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-2231,SnS,"MSONAtoms(symbols='Sn4S4', pbc=True, cell=[3.95685521, 4.53281069, 11.39201851])",2,Sn50S50,800,0.7,https://doi.org/10.1016/j.jmat.2019.12.003,-0.472081115,downloaded_cif_TE\mp-2231_SnS.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,323,10.29,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,373,9.84,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,423,9.3,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,473,8.85,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,523,8.3,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,573,7.67,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,623,6.95,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,673,6.22,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,723,5.53,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,773,4.87,https://doi.org/10.1016/j.jmst.2020.12.063,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,523,4.79,https://doi.org/10.1016/s0925-8388(00)01275-5,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
